公務員,こうむいん,  government worker; public servant; civil servant,Noun
それで,それで,  and; thereupon; because of that ,Conjunction
それに,それに,  besides; in addition; also,Conjunction
具合,ぐあい,  condition; state; manner,Noun
うち,うち,  inside; within ,Noun
再来月,さらいげつ,  month after next ,Adverbial
再来週,さらいしゅう,  week after next ,Adverbial
写す,うつす,  to transcribe; to duplicate; to reproduce,Godan
冷える,ひえる,  to grow cold ; to get chilly; to cool down,Ichidan
冷房,れいぼう,  cooling; air-conditioning ,Noun
すごい,すごい,  terrible; dreadful  ,Iadjective
別,べつ,  distinction; difference; different,Noadjective
別れる,わかれる,  to be divided; to part from; to separate ,Ichidan
利用,りよう,  use; utilization; utilisation,Noun
とうとう,とうとう,  finally; at last; ultimately,Adverb
割れる,われる,  to break; to be smashed ,Ichidan
割合,わりあい,  rate; ratio; percentage,Adverb
力,ちから,  force; strength; might,Noun
動く,うごく,  to move; to stir; to shift,Godan
動物園,どうぶつえん,  zoo; zoological gardens  ,Noun
勝つ,かつ,  to win; to gain victory ,Godan
包む,つつむ,  to wrap up; to tuck in; to pack,Godan
医学,いがく,  medical science; medicine,Noun
十分,じゅうぶん,  plenty; enough; sufficient,Naadjective
卒業,そつぎょう,  graduation; completion  ,Noun
危険,きけん,  danger; peril; hazard  ,Noun
原因,げんいん,  cause; origin; source,Noun
厳しい,きびしい,  severe; strict; rigid,Iadjective
参る,まいる,  to go; to come; to call ,Godan
または,または,  or; otherwise ,Conjunction
反対,はんたい,  opposition; resistance; antagonism,Naadjective
取り替える,とりかえる,  to exchange; to replace ,Ichidan
うける,うける,  to receive; to get ,Ichidan
受付,うけつけ,  reception ; information desk,Noun
召し上がる,めしあがる,  to eat; to drink  ,Godan
おかしい,おかしい,  funny; amusing; comical,Iadjective
台風,たいふう,  typhoon; hurricane ,Noun
合う,あう,  to come together; to merge; to unite,Godan
向かう,むかう,  to face ,Godan
君,きみ,  you; buddy; pal,Pronoun
君,くん,  Mr ; master; boy,Noun
くれる,くれる,; Transitive verb; Auxiliary verb]  to give,Ichidan
周り,まわり,  circumference; girth  ,Noun
味,あじ,  flavor; flavour; taste ,Naadjective
味噌,みそ,  miso; fermented condiment usu. made from soybeans  ,Noun
品物,しなもの,  goods; article; thing,Noun
喜ぶ,よろこぶ,  to be delighted; to be glad; to be pleased ,Godan
喧嘩,けんか,  quarrel; brawl; fight,Noun
噛む,かむ,  to bite; to chew; to gnaw ,Godan
回る,まわる,  to turn; to revolve  ,Godan
国際,こくさい,  international,Noun
地理,ちり,  geography,Noun
地震,じしん,  earthquake ,Noun
坂,さか,  slope; hill ,Noun
場合,ばあい,  case; situation,Adverbial
場所,ばしょ,  place; location; spot,Noun
塗る,ぬる,  to paint; to plaster; to lacquer,Godan
増える,ふえる,  to increase; to multiply ,Ichidan
壁,かべ,  wall; partition ,Noun
壊す,こわす,  to break; to destroy; to demolish ,Godan
壊れる,こわれる,  to be broken; to break ,Ichidan
売り場,うりば,  place where things are sold; point of sale; POS,Noun
変,へん,  strange; odd; peculiar,Naadjective
変える,かえる,  to change; to alter; to transform,Ichidan
変わる,かわる,  to change; to be transformed; to be altered,Godan
夢,ゆめ,  dream,Noun
大事,だいじ,  important; valuable; serious matter ,Naadjective
だいたい,だいたい,  outline; main point; gist,Noun
だいぶ,だいぶ,  considerably; greatly; a lot,Adverb
大学生,だいがくせい,  university student; college student,Noun
たいてい,たいてい,  mostly; ordinarily; usually,Naadjective
天気予報,てんきよほう,  weather forecast; weather report,Noun
太る,ふとる,  to grow fat ; to become fat; to gain weight ,Godan
夫,おっと,  husband  ,Noun
失敗,しっぱい,  failure; mistake; blunder,Noun
女性,じょせい,  woman; female ,Noun
つま,つま,  wife  ,Noun
始める,はじめる,  to start; to begin; to commence,Ichidan
娘,むすめ,   daughter ,Noun
子,こ,  child ,Noun
字,じ,  character  ,Noun
季節,きせつ,  season,Noun
安全,あんぜん,  safety  ,Naadjective
安心,あんしん,  relief; peace of mind ,Naadjective
客,きゃく,  guest; visitor ,Noun
家内,かない,   wife ; Only applies to かない ,Noun
寂しい,さびしい,  lonely; lonesome; solitary,Iadjective
寄る,よる,  to approach; to draw near; to come near,Godan
寝坊,ねぼう,  sleeping in late; oversleeping  ,Noun
寺,てら,  temple ,Noun
将来,しょうらい,  future ; prospects,Adverbial
尋ねる,たずねる,  to ask; to enquire; to inquire ,Ichidan
小学校,しょうがっこう,  primary school; elementary school; grade school,Noun
小説,しょうせつ,  novel;  story,Noun
小鳥,ことり,  small bird; songbird ,Noun
届ける,とどける,  to deliver; to forward; to send ,Ichidan
屋上,おくじょう,  rooftop ,Noun
展覧会,てんらんかい,  exhibition,Noun
きっと,きっと,  surely; undoubtedly; almost certainly,Adverb
しま,しま,  island ,Noun
工場,こうじょう,  factory; plant; mill,Noun
工業,こうぎょう,   industry,Noun
差し上げる,さしあげる,  to give; to offer   ,Auxiliary
市,し,  city,Noun
市民,しみん,  citizen; citizenry; public ,Noun
布団,ふとん,  futon  ,Noun
席,せき,  seat ,Noun
帰り,かえり,  return; coming back ,Noun
床屋,とこや,  barbershop; barber,Noun
店員,てんいん,  shop assistant; employee; clerk,Noun
建てる,たてる,  to build; to construct,Ichidan
引き出し,ひきだし,  drawer ,Noun
引き出す,ひきだす,  to pull out; to take out; to draw out,Godan
引っ越す,ひっこす,  to move ; to change residence ,Godan
形,かたち,  form; shape; figure  ,Noun
役に立つ,やくにたつ,  to be helpful; to be useful ,Expression
彼,かれ,  he; him  ,Pronoun
彼女,かのじょ,  she; her  ,Pronoun
復習,ふくしゅう,  review; revision,Noun
心,こころ,  mind; heart; spirit ,Noun
必ず,かならず,  always; without exception; necessarily,Adverb
必要,ひつよう,  necessary; needed; essential,Naadjective
忘れ物,わすれもの,  lost article; something forgotten,Noun
怒る,おこる,  to get angry; to get mad  ,Godan
怖い,こわい,  scary; frightening; eerie,Iadjective
思い出す,おもいだす,  to recall; to remember; to recollect ,Godan
思う,おもう,  to think; to consider; to believe  ,Godan
急,きゅう,  urgent; sudden; abrupt ,Naadjective
急ぐ,いそぐ,  to hurry; to rush; to hasten,Godan
急行,きゅうこう,  moving at high speed  ,Noun
恥ずかしい,はずかしい,  shy; ashamed; embarrassed  ,Iadjective
息子,むすこ,  son ,Noun
悲しい,かなしい,  sad; sorrowful ,Iadjective
意見,いけん,  opinion; view; comment,Noun
慣れる,なれる,  to get used to; to grow accustomed to; to become familiar with  ,Ichidan
なるべく,なるべく,  as much as possible; wherever practicable  ,Adverb
戦争,せんそう,  war,Noun
戻る,もどる,  to turn back  ,Godan
手伝う,てつだう,  to help; to assist; to aid ,Godan
手袋,てぶくろ,  glove; mitten; mitt ,Noun
打つ,うつ,  to hit; to strike; to knock,Godan
払う,はらう,  to pay  ,Godan
技術,ぎじゅつ,  technology; engineering ,Noun
投げる,なげる,  to throw; to cast away ,Ichidan
折る,おる,  to break; to fracture; to break off,Godan
折れる,おれる,  to break; to be broken; to snap,Ichidan
押し入れ,おしいれ,  closet ,Noun
拝見,はいけん,  seeing; look at ; Polite  ,Noun
拾う,ひろう,  to pick up; to find; to gather,Godan
指,ゆび,  finger; toe; digit ,Noun
指輪,ゆびわ,   ring ,Noun
捕まえる,つかまえる,  to catch; to arrest; to seize ,Ichidan
捨てる,すてる,  to throw away; to cast away; to dump,Ichidan
すり,すり,  pickpocket  ,Noun
探す,さがす,  to search ; to look for  ,Godan
揺れる,ゆれる,  to shake; to sway; to waver,Ichidan
政治,せいじ,  politics; government,Noun
故障,こしょう,  breakdown; failure; fault,Noun
教会,きょうかい,  church,Noun
教育,きょういく,  training; education,Noun
数学,すうがく,  mathematics; arithmetic,Noun
文化,ぶんか,  culture; civilization; civilisation ,Noun
文学,ぶんがく,  literature,Noun
文法,ぶんぽう,  grammar; syntax ,Noun
こう,こう,  in this way ; thus; such  ,Adverb
新聞社,しんぶんしゃ,  newspaper company,Noun
旅館,りょかん,  ryokan; Japanese-style lodging; usu. professionally-run ,Noun
日,ひ,  day; days  ,Adverbial
日記,にっき,  diary; journal,Noun
昔,むかし,  olden days; former,Noadjective
星,ほし,  star; any light-emitting  heavenly body  ,Noun
昼休み,ひるやすみ,  lunch break; noon recess; noon rest period,Adverbial
昼間,ひるま,  daytime; during the day; time from sunrise until sunset,Adverbial
時代,じだい,  period; epoch; era,Temporal
普通,ふつう,  general; ordinary; usual  ,Noadjective
景色,けしき,  scenery; scene; landscape ,Noun
暖房,だんぼう,   heating  ,Noun
しばらく,しばらく,  little while; short while; moment,Adverb
暮れる,くれる,  to get dark ,Ichidan
最初,さいしょ,  beginning; outset; first,Noadjective
最後,さいご,  last; end; conclusion,Noun
最近,さいきん,  most recent; these days; right now,Noadjective
もめん,もめん,  cotton  ,Noun
林,はやし,  woods; forest; copse,Noun
枝,えだ,  branch; bow; bough,Noun
柔らかい,やわらかい,  soft; tender; limp,Iadjective
柔道,じゅうどう,  judo,Noun
校長,こうちょう,  principal; headmaster,Noun
棚,たな,  shelf; shelves; ledge,Noun
森,もり,  forest ,Noun
植える,うえる,  to plant; to grow; to raise ,Ichidan
楽しみ,たのしみ,  enjoyment; pleasure; diversion,Naadjective
楽しむ,たのしむ,  to enjoy  ,Godan
機会,きかい,  chance; opportunity,Noun
止む,やむ,  to cease; to stop; to be over ,Godan
止める,とめる,  to stop; to turn off  ,Ichidan
やめる,やめる,  to stop ; to cease; to discontinue,Ichidan
正しい,ただしい,  right; correct ,Iadjective
これから,これから,  after this  ,Temporal
歯医者,はいしゃ,  dentist,Noun
歴史,れきし,  history,Noun
ほとんど,ほとんど,  mostly; nearly; practically,Adverbial
残る,のこる,  to remain; to be left ,Godan
残念,ざんねん,  deplorable; bad luck; regret,Naadjective
比べる,くらべる,  to compare; to make a comparison  ,Ichidan
毛,け,  hair ,Noun
気,き,  spirit; mind; heart  ,Noun
気分,きぶん,  feeling; mood,Noun
気持ち,きもち,  feeling; sensation; mood ,Noun
水泳,すいえい,  swimming,Noun
水道,すいどう,  water service; water supply  ,Noun
汚れる,よごれる,  to get dirty; to become dirty ,Ichidan
決して,けっして,  never; by no means; not in the least,Adverb
決まる,きまる,  to be decided; to be settled ,Godan
決める,きめる,  to decide; to choose; to determine,Ichidan
汽車,きしゃ,  train ,Noun
沸かす,わかす,  to boil; to heat  ,Godan
沸く,わく,  to grow hot ; to boil ,Godan
治す,なおす,  to cure; to heal  ,Godan
治る,なおる,  to be cured; to get well; to be healed  ,Godan
泊まる,とまる,  to stay at  ,Godan
法律,ほうりつ,  law,Noun
泣く,なく,  to cry; to weep; to sob,Godan
泥棒,どろぼう,  thief; burglar; robber,Noun
注射,ちゅうしゃ,  injection,Noun
注意,ちゅうい,  caution; being careful; attention ,Noun
泳ぎ方,およぎかた,  way of swimming,Noun
浅い,あさい,  shallow; superficial  ,Iadjective
海岸,かいがん,  coast; beach  ,Noun
消しゴム,けしゴム,  eraser; India rubber,Noun
深い,ふかい,  deep  ,Iadjective
済む,すむ,  to finish; to end; to be completed ,Godan
港,みなと,  harbour; harbor; port ,Noun
湖,みずうみ,  lake,Noun
湯,ゆ,  hot water  ,Noun
滑る,すべる,  to glide; to slide ; to slip ,Godan
漫画,まんが,  cartoon; comic; comic strip ,Noun
漬ける,つける,  to soak; to seep; to dip in ,Ichidan
濡れる,ぬれる,  to get wet ,Ichidan
火,ひ,  fire; flame; blaze,Noun
火事,かじ,  fire; conflagration,Noun
点,てん,  spot; mark ,Noun
ため,ため,  good; advantage; benefit,Noun
為さる,なさる,  to do ; ,Godan
なくなる,なくなる,  to be lost ; to be missing  ,Godan
無理,むり,  unreasonable; unnatural; unjustifiable ,Naadjective
焼く,やく,  to burn ,Godan
焼ける,やける,  to burn; to be roasted; to be heated,Ichidan
熱,ねつ,  heat ,Noun
片付ける,かたづける,  to tidy up; to put in order; to straighten up,Ichidan
特に,とくに,  particularly; especially,Adverb
特別,とくべつ,  special,Naadjective
特急,とっきゅう,  limited express,Noun
おもちゃ,おもちゃ,  toy; plaything  ,Noun
珍しい,めずらしい,  unusual; rare; curious ,Iadjective
理由,りゆう,  reason; pretext; motive ,Noun
ガス,ガス,  gas,Noun
生きる,いきる,  to live; to exist ,Ichidan
生活,せいかつ,  living; life ; livelihood,Noun
生産,せいさん,  production; manufacture,Noun
産業,さんぎょう,  industry  ,Noun
用,よう,  task; business ,Noun
用事,ようじ,  tasks; things to do; errand,Noun
用意,ようい,  preparation; arrangements; provision,Noun
田舎,いなか,  rural area; countryside; the sticks  ,Noun
申し上げる,もうしあげる,  to say; to tell; to state,Ichidan
申す,もうす,  to say; to be called  ,Godan
男性,だんせい,  man; male ,Noun
留守,るす,  absence; being away from home ,Noun
番組,ばんぐみ,  program ; programme  ,Noun
畳,たたみ,  tatami mat; Japanese straw floor coverings ,Noun
痩せる,やせる,  to become thin; to lose weight; to reduce  weight,Ichidan
発音,はつおん,  pronunciation,Noun
盗む,ぬすむ,  to steal ,Godan
盛ん,さかん,  popular ,Naadjective
看護師,かんごし,   nurse; registered nurse; RN,Noun
真ん中,まんなか,  middle; centre; center,Noun
眠い,ねむい,  sleepy; drowsy; somnolent ,Iadjective
眠る,ねむる,  to sleep,Godan
着物,きもの,  clothing; clothes ,Noun
知らせる,しらせる,  to notify; to advise; to inform ,Ichidan
石,いし,  stone ,Noun
砂,すな,  sand; grit ,Noun
研究,けんきゅう,  study; research; investigation,Noun
研究室,けんきゅうしつ,  laboratory ,Noun
ガラス,ガラス,  glass; pane,Noun
硬い,かたい,  hard; solid; tough  ,Iadjective
確か,たしか,  sure; certain; positive,Naadjective
しっかり,しっかり,  tightly ; firmly; securely  ,Adverb
社会,しゃかい,  society; public; community,Noun
社長,しゃちょう,  company president; manager; director,Noun
祈る,いのる,  to pray; to wish ,Godan
祖母,そぼ,  grandmother  ,Noun
祖父,そふ,  grandfather ,Noun
神社,じんじゃ,  Shinto shrine,Noun
科学,かがく,  science,Noun
うつる,うつる,  to move ; to transfer  ,Godan
つもり,つもり,  intention; plan  ,Noun
空気,くうき,  air; atmosphere ,Noun
空港,くうこう,  airport,Noun
立てる,たてる,  to stand up; to put up; to set up,Ichidan
端,つま,  edge; tip; end ,Noun
競争,きょうそう,  competition; contest  ,Noun
笑う,わらう,  to laugh ,Godan
はず,はず,  expectation that something took place; will take place or was in some state; it should be so,Noun
答え,こたえ,  answer; reply; response,Noun
簡単,かんたん,  simple; easy; uncomplicated ,Naadjective
米,こめ,   rice ,Noun
糸,いと,  thread; yarn; string,Noun
約束,やくそく,  promise; agreement; arrangement,Noun
細かい,こまかい,  small ,Iadjective
紹介,しょうかい,  introduction; presentation; referral,Noun
終わり,おわり,  the end ,Noun
経済,けいざい,  economics; business; finance,Noun
絹,きぬ,  silk  きぬ: ichi1; news1; nf1,Noun
続く,つづく,  to continue; to last; to go on ,Godan
続ける,つづける,  to continue; to keep up; to keep on,Ichidan
線,せん,  line; stripe; stria ,Noun
美しい,うつくしい,  beautiful; lovely,Iadjective
美術館,びじゅつかん,  art gallery; art museum  ,Noun
習慣,しゅうかん,  habit ,Noun
翻訳,ほんやく,  translation ,Noun
考える,かんがえる,  to think about; to take into consideration ,Ichidan
聞こえる,きこえる,  to be heard; to be audible ,Ichidan
育てる,そだてる,  to raise; to rear; to bring up ,Ichidan
背中,せなか,  back  ,Noun
腕,うで,  arm ,Noun
自由,じゆう,  freedom; liberty; as it pleases you,Expression
致す,いたす,  to do ; ,Godan
興味,きょうみ,  interest ; curiosity ; zest ,Noun
船,ふね,  ship; boat; watercraft,Noun
花見,はなみ,  cherry blossom viewing; flower viewing,Noun
いじめる,いじめる,  to tease; to torment; to persecute,Ichidan
もし,もし,  if; in case; supposing ,Adverb
苦い,にがい,  bitter,Iadjective
草,くさ,  grass; weed; herb,Noun
落ちる,おちる,  to fall down; to drop; to fall ,Ichidan
落とす,おとす,  to drop; to lose; to let fall,Godan
葉,は,  leaf,Noun
ぶどう,ぶどう,  grape; grapevine,Noun
虫,むし,  insect; bug; cricket,Noun
血,ち,  blood; consanguinity,Noun
行う,おこなう,  to perform; to do; to conduct oneself,Godan
表,おもて,  surface  ,Noun
裏,うら,  bottom ; undersurface; opposite side,Noun
複雑,ふくざつ,  complex; complicated; mixed  ,Naadjective
褒める,ほめる,  to praise; to admire; to speak well of someone ,Ichidan
西洋,せいよう,  the west; Western countries,Noun
見える,みえる,  to be seen; to be in sight ,Ichidan
見つかる,みつかる,  to be found; to be discovered ,Godan
見つける,みつける,  to discover; to find ; to come across,Ichidan
見物,けんぶつ,  sightseeing; watching; viewing  ,Noun
規則,きそく,  rules; regulations; conventions,Noun
親,おや,  parent; parents ,Noun
親切,しんせつ,  kindness; gentleness ,Naadjective
触る,さわる,  to touch; to feel ,Godan
訪ねる,たずねる,  to visit; to call on; to pay a visit to,Ichidan
わけ,わけ,  conclusion from reasoning; judgement or calculation based on something read or heard; reason,Noun
試合,しあい,  match; game; bout,Noun
試験,しけん,  examination; test; study,Noun
説明,せつめい,  explanation; exposition,Noun
課長,かちょう,  section manager; section chief,Noun
調べる,しらべる,  to examine; to investigate; to check up,Ichidan
講堂,こうどう,  auditorium; lecture hall  こうどう: ichi1; news1,Noun
講義,こうぎ,  lecture,Noun
謝る,あやまる,  to apologize; to apologise,Godan
警察,けいさつ,  police ,Noun
負ける,まける,  to lose; to be defeated ,Ichidan
貿易,ぼうえき,  trade ,Noun
赤ちゃん,あかちゃん,  baby; infant,Noun
赤ん坊,あかんぼう,  baby; infant ,Noun
起こす,おこす,  to raise; to raise up; to set up,Godan
趣味,しゅみ,  hobby; pastime ,Noun
足す,たす,  to add  ,Godan
足りる,たりる,  to be sufficient; to be enough  ,Ichidan
踊り,おどり,  dance,Noun
踊る,おどる,  to dance  ,Godan
踏む,ふむ,  to step on; to tread on ,Godan
辞典,じてん,  dictionary ,Noun
込む,こむ,  to be crowded; to be packed ,Godan
迎える,むかえる,  to go out to meet ,Ichidan
近所,きんじょ,  neighbourhood; neighborhood  ,Noun
返事,へんじ,  reply; answer; response ,Noun
退院,たいいん,  leaving hospital; discharge from hospital,Noun
送る,おくる,  to send ; to dispatch; to despatch,Godan
逃げる,にげる,  to escape; to run away ,Ichidan
途中,とちゅう,  on the way; en route ,Adverbial
通う,かよう,  to go to and from ; to go back and forth between; to run between ,Godan
通る,とおる,  to go by; to go past; to go along,Godan
連絡,れんらく,  to contact; to get in touch,Suru
進む,すすむ,  to advance; to go forward ,Godan
遅れる,おくれる,  to be late; to be delayed; to fall behind schedule,Ichidan
あそび,あそび,  playing ,Noun
運ぶ,はこぶ,  to carry; to transport; to move,Godan
運転手,うんてんしゅ,  driver; chauffeur,Noun
すぎる,すぎる,  to pass through; to pass by; to go beyond ,Ichidan
道具,どうぐ,  tool; implement; instrument,Noun
遠く,とおく,  far away; distant; at a distance,Noadjective
遠慮,えんりょ,  reserve; constraint; restraint,Noun
適当,てきとう,  suitable; proper; appropriate,Naadjective
選ぶ,えらぶ,  to choose; to select ,Godan
郊外,こうがい,  suburb; outskirts,Noun
部長,ぶちょう,  head  of a section or department ,Noun
都,と,  metropolitan; municipal,Noun
都合,つごう,  circumstances; condition; convenience  ,Adverb
ひどい,ひどい,  cruel; heartless; hard,Iadjective
釣る,つる,  to fish; to angle; to catch ,Godan
鏡,かがみ,  mirror; looking-glass ,Noun
開く,ひらく,  to open; to undo; to unseal,Godan
間,あいだ,  space ; gap; interval,Adverbial
間に合う,まにあう,  to be in time for ,Godan
間違える,まちがえる,  to make a mistake ; to commit an error  ,Ichidan
関係,かんけい,  relation; relationship; connection ,Noun
アフリカ,アフリカ,  Africa  ,Noun
降り出す,ふりだす,  to begin to rain; to begin to snow ,Godan
隅,すみ,  corner; nook; recess  ,Noun
集まる,あつまる,  to gather; to collect; to assemble ,Godan
集める,あつめる,  to collect; to assemble; to gather,Ichidan
雲,くも,  cloud,Noun
電報,でんぽう,  telegram,Noun
電灯,でんとう,  electric light ,Noun
非常に,ひじょうに,  very; extremely; exceedingly ,Adverb
音,おと,  sound; noise; report ,Noun
飛行場,ひこうじょう,  airfield; airport  ,Noun
食料品,しょくりょうひん,  foodstuff; groceries,Noun
飾る,かざる,  to decorate; to ornament; to adorn ,Godan
くび,くび,  neck ,Noun
駐車場,ちゅうしゃじょう,  parking lot; parking place,Noun
騒ぐ,さわぐ,  to make noise; to make racket; to be noisy ,Godan
驚く,おどろく,  to be surprised; to be astonished ,Godan
高校,こうこう,  senior high school; high school,Noun
高校生,こうこうせい,  senior high school student,Noun
高等学校,こうとうがっこう,  senior high school; high school,Noun
髪,かみ,  hair  ,Noun
ひげ,ひげ,  moustache; beard; whiskers  whiskers ,Noun
鳴る,なる,  to sound; to ring; to resound,Godan
